Simulation,StateR,StateC,TargetR,TargetC,Action,Reward
S80,4,5,4,1,UP,-1
S80,3,5,4,1,LEFT,1
S80,3,4,4,1,LEFT,1
S80,3,3,4,1,RIGHT,-1
S80,3,4,4,1,UP,-1
S80,2,4,4,1,DOWN,1
S80,3,4,4,1,LEFT,1
S80,3,3,4,1,LEFT,1
S80,3,2,4,1,DOWN,1
S80,4,2,4,1,DOWN,-1
S80,5,2,4,1,RIGHT,-1
S80,5,3,4,1,RIGHT,-1
S80,5,4,4,1,RIGHT,-1
S80,5,5,4,1,RIGHT,4
S80,5,1,4,1,LEFT,-4
S80,5,5,4,1,UP,1
S80,4,5,4,1,DOWN,-1
S80,5,5,4,1,RIGHT,4
S80,5,1,4,1,LEFT,-4
S80,5,5,4,1,UP,1
S80,4,5,4,1,UP,-1
S80,3,5,4,1,LEFT,1
S80,3,4,4,1,RIGHT,-1
S80,3,5,4,1,RIGHT,4
S80,3,1,4,1,UP,-1
S80,2,1,4,1,LEFT,-4
S80,2,5,4,1,UP,-1
S80,1,5,4,1,DOWN,1
S80,2,5,4,1,RIGHT,4
S80,2,1,4,1,RIGHT,-1
S80,2,2,4,1,RIGHT,-1
S80,2,3,4,1,RIGHT,-1
S80,2,4,4,1,UP,-1
S80,1,4,4,1,LEFT,1
S80,1,3,4,1,UP,2
S80,5,3,4,1,DOWN,-2
S80,1,3,4,1,RIGHT,-1
S80,1,4,4,1,DOWN,1
S80,2,4,4,1,DOWN,1
S80,3,4,4,1,RIGHT,-1
S80,3,5,4,1,LEFT,1
S80,3,4,4,1,DOWN,1
S80,4,4,4,1,UP,-1
S80,3,4,4,1,RIGHT,-1
S80,3,5,4,1,DOWN,1
S80,4,5,4,1,DOWN,-1
S80,5,5,4,1,UP,1
S80,4,5,4,1,DOWN,-1
S80,5,5,4,1,LEFT,1
S80,5,4,4,1,UP,1
S80,4,4,4,1,DOWN,-1
S80,5,4,4,1,DOWN,-2
S80,1,4,4,1,RIGHT,-1
S80,1,5,4,1,RIGHT,4
S80,1,1,4,1,DOWN,1
S80,2,1,4,1,RIGHT,-1
S80,2,2,4,1,DOWN,1
S80,3,2,4,1,UP,-1
S80,2,2,4,1,DOWN,1
S80,3,2,4,1,RIGHT,-1
S80,3,3,4,1,RIGHT,-1
S80,3,4,4,1,RIGHT,-1
S80,3,5,4,1,DOWN,1
S80,4,5,4,1,UP,-1
S80,3,5,4,1,DOWN,1
S80,4,5,4,1,DOWN,-1
S80,5,5,4,1,DOWN,-2
S80,1,5,4,1,UP,2
S80,5,5,4,1,UP,1
S80,4,5,4,1,RIGHT,4
S81,2,2,1,1,RIGHT,-1
S81,2,3,1,1,RIGHT,-1
S81,2,4,1,1,UP,1
S81,1,4,1,1,DOWN,-1
S81,2,4,1,1,UP,1
S81,1,4,1,1,UP,-4
S81,5,4,1,1,DOWN,4
S81,1,4,1,1,DOWN,-1
S81,2,4,1,1,LEFT,1
S81,2,3,1,1,DOWN,-1
S81,3,3,1,1,UP,1
S81,2,3,1,1,DOWN,-1
S81,3,3,1,1,UP,1
S81,2,3,1,1,RIGHT,-1
S81,2,4,1,1,RIGHT,-1
S81,2,5,1,1,LEFT,1
S81,2,4,1,1,DOWN,-1
S81,3,4,1,1,DOWN,-1
S81,4,4,1,1,UP,1
S81,3,4,1,1,LEFT,1
S81,3,3,1,1,RIGHT,-1
S81,3,4,1,1,RIGHT,-1
S81,3,5,1,1,LEFT,1
S81,3,4,1,1,LEFT,1
S81,3,3,1,1,LEFT,1
S81,3,2,1,1,DOWN,-1
S81,4,2,1,1,DOWN,-1
S81,5,2,1,1,DOWN,4
S81,1,2,1,1,RIGHT,-1
S81,1,3,1,1,LEFT,1
S81,1,2,1,1,RIGHT,-1
S81,1,3,1,1,LEFT,1
S81,1,2,1,1,UP,-4
S81,5,2,1,1,UP,1
S81,4,2,1,1,UP,1
S81,3,2,1,1,RIGHT,-1
S81,3,3,1,1,UP,1
S81,2,3,1,1,UP,1
S81,1,3,1,1,DOWN,-1
S81,2,3,1,1,LEFT,1
S81,2,2,1,1,LEFT,1
S81,2,1,1,1,DOWN,-1
S81,3,1,1,1,RIGHT,-1
S81,3,2,1,1,DOWN,-1
S81,4,2,1,1,LEFT,1
S81,4,1,1,1,LEFT,-4
S81,4,5,1,1,UP,1
S81,3,5,1,1,DOWN,-1
S81,4,5,1,1,DOWN,-1
S81,5,5,1,1,LEFT,1
S81,5,4,1,1,DOWN,4
S81,1,4,1,1,RIGHT,-1
S81,1,5,1,1,DOWN,-1
S81,2,5,1,1,UP,1
S81,1,5,1,1,UP,-4
S81,5,5,1,1,DOWN,4
S81,1,5,1,1,RIGHT,4
S82,1,4,1,1,UP,-4
S82,5,4,1,1,LEFT,1
S82,5,3,1,1,LEFT,1
S82,5,2,1,1,LEFT,1
S82,5,1,1,1,UP,1
S82,4,1,1,1,UP,1
S82,3,1,1,1,DOWN,-1
S82,4,1,1,1,RIGHT,-1
S82,4,2,1,1,LEFT,1
S82,4,1,1,1,RIGHT,-1
S82,4,2,1,1,LEFT,1
S82,4,1,1,1,LEFT,-4
S82,4,5,1,1,UP,1
S82,3,5,1,1,UP,1
S82,2,5,1,1,DOWN,-1
S82,3,5,1,1,RIGHT,4
S82,3,1,1,1,DOWN,-1
S82,4,1,1,1,UP,1
S82,3,1,1,1,DOWN,-1
S82,4,1,1,1,LEFT,-4
S82,4,5,1,1,DOWN,-1
S82,5,5,1,1,RIGHT,4
S82,5,1,1,1,UP,1
S82,4,1,1,1,RIGHT,-1
S82,4,2,1,1,DOWN,-1
S82,5,2,1,1,DOWN,4
S82,1,2,1,1,UP,-4
S82,5,2,1,1,UP,1
S82,4,2,1,1,UP,1
S82,3,2,1,1,RIGHT,-1
S82,3,3,1,1,UP,1
S82,2,3,1,1,UP,1
S82,1,3,1,1,LEFT,1
S82,1,2,1,1,UP,-4
S82,5,2,1,1,LEFT,1
S82,5,1,1,1,LEFT,-4
S82,5,5,1,1,DOWN,4
S82,1,5,1,1,UP,-4
S82,5,5,1,1,RIGHT,4
S82,5,1,1,1,DOWN,4
S83,1,2,5,1,RIGHT,-1
S83,1,3,5,1,LEFT,1
S83,1,2,5,1,DOWN,1
S83,2,2,5,1,RIGHT,-1
S83,2,3,5,1,LEFT,1
S83,2,2,5,1,LEFT,1
S83,2,1,5,1,LEFT,-4
S83,2,5,5,1,RIGHT,4
S83,2,1,5,1,RIGHT,-1
S83,2,2,5,1,DOWN,1
S83,3,2,5,1,RIGHT,-1
S83,3,3,5,1,RIGHT,-1
S83,3,4,5,1,LEFT,1
S83,3,3,5,1,RIGHT,-1
S83,3,4,5,1,LEFT,1
S83,3,3,5,1,UP,-1
S83,2,3,5,1,LEFT,1
S83,2,2,5,1,RIGHT,-1
S83,2,3,5,1,UP,-1
S83,1,3,5,1,UP,4
S83,5,3,5,1,DOWN,-4
S83,1,3,5,1,LEFT,1
S83,1,2,5,1,LEFT,1
S83,1,1,5,1,UP,4
S84,3,1,1,4,DOWN,-1
S84,4,1,1,4,UP,1
S84,3,1,1,4,LEFT,2
S84,3,5,1,4,DOWN,-1
S84,4,5,1,4,LEFT,1
S84,4,4,1,4,LEFT,-1
S84,4,3,1,4,RIGHT,1
S84,4,4,1,4,UP,1
S84,3,4,1,4,UP,1
S84,2,4,1,4,UP,1
S85,3,4,3,3,UP,-1
S85,2,4,3,3,UP,-1
S85,1,4,3,3,UP,0
S85,5,4,3,3,RIGHT,-1
S85,5,5,3,3,RIGHT,0
S85,5,1,3,3,UP,1
S85,4,1,3,3,LEFT,0
S85,4,5,3,3,RIGHT,0
S85,4,1,3,3,UP,1
S85,3,1,3,3,UP,-1
S85,2,1,3,3,UP,-1
S85,1,1,3,3,RIGHT,1
S85,1,2,3,3,DOWN,1
S85,2,2,3,3,LEFT,-1
S85,2,1,3,3,UP,-1
S85,1,1,3,3,UP,0
S85,5,1,3,3,RIGHT,1
S85,5,2,3,3,UP,1
S85,4,2,3,3,LEFT,-1
S85,4,1,3,3,LEFT,0
S85,4,5,3,3,DOWN,-1
S85,5,5,3,3,LEFT,1
S85,5,4,3,3,DOWN,0
S85,1,4,3,3,LEFT,1
S85,1,3,3,3,RIGHT,-1
S85,1,4,3,3,DOWN,1
S85,2,4,3,3,UP,-1
S85,1,4,3,3,LEFT,1
S85,1,3,3,3,DOWN,1
S85,2,3,3,3,UP,-1
S85,1,3,3,3,LEFT,-1
S85,1,2,3,3,RIGHT,1
S85,1,3,3,3,DOWN,1
S85,2,3,3,3,UP,-1
S85,1,3,3,3,RIGHT,-1
S85,1,4,3,3,LEFT,1
S85,1,3,3,3,LEFT,-1
S85,1,2,3,3,UP,0
S85,5,2,3,3,UP,1
S85,4,2,3,3,UP,1
S85,3,2,3,3,DOWN,-1
S85,4,2,3,3,DOWN,-1
S85,5,2,3,3,DOWN,0
S85,1,2,3,3,RIGHT,1
S85,1,3,3,3,LEFT,-1
S85,1,2,3,3,RIGHT,1
S85,1,3,3,3,RIGHT,-1
S85,1,4,3,3,LEFT,1
S85,1,3,3,3,LEFT,-1
S85,1,2,3,3,LEFT,-1
S85,1,1,3,3,LEFT,0
S85,1,5,3,3,UP,0
S85,5,5,3,3,RIGHT,0
S85,5,1,3,3,LEFT,0
S85,5,5,3,3,DOWN,0
S85,1,5,3,3,RIGHT,0
S85,1,1,3,3,UP,0
S85,5,1,3,3,UP,1
S85,4,1,3,3,DOWN,-1
S85,5,1,3,3,LEFT,0
S85,5,5,3,3,DOWN,0
S85,1,5,3,3,LEFT,1
S85,1,4,3,3,LEFT,1
S85,1,3,3,3,LEFT,-1
S85,1,2,3,3,LEFT,-1
S85,1,1,3,3,RIGHT,1
S85,1,2,3,3,LEFT,-1
S85,1,1,3,3,RIGHT,1
S85,1,2,3,3,DOWN,1
S85,2,2,3,3,LEFT,-1
S85,2,1,3,3,DOWN,1
S85,3,1,3,3,UP,-1
S85,2,1,3,3,DOWN,1
S85,3,1,3,3,UP,-1
S85,2,1,3,3,DOWN,1
S85,3,1,3,3,UP,-1
S85,2,1,3,3,UP,-1
S85,1,1,3,3,DOWN,1
S85,2,1,3,3,LEFT,0
S85,2,5,3,3,RIGHT,0
S85,2,1,3,3,RIGHT,1
S85,2,2,3,3,LEFT,-1
S85,2,1,3,3,UP,-1
S85,1,1,3,3,DOWN,1
S85,2,1,3,3,UP,-1
S85,1,1,3,3,RIGHT,1
S85,1,2,3,3,DOWN,1
S85,2,2,3,3,UP,-1
S85,1,2,3,3,DOWN,1
S85,2,2,3,3,UP,-1
S85,1,2,3,3,LEFT,-1
S85,1,1,3,3,RIGHT,1
S85,1,2,3,3,LEFT,-1
S85,1,1,3,3,LEFT,0
S85,1,5,3,3,RIGHT,0
S85,1,1,3,3,RIGHT,1
S85,1,2,3,3,LEFT,-1
S85,1,1,3,3,DOWN,1
S85,2,1,3,3,RIGHT,1
S85,2,2,3,3,RIGHT,1
S85,2,3,3,3,DOWN,1
S86,2,1,3,1,LEFT,-4
S86,2,5,3,1,UP,-1
S86,1,5,3,1,DOWN,1
S86,2,5,3,1,LEFT,1
S86,2,4,3,1,RIGHT,-1
S86,2,5,3,1,LEFT,1
S86,2,4,3,1,LEFT,1
S86,2,3,3,1,LEFT,1
S86,2,2,3,1,RIGHT,-1
S86,2,3,3,1,UP,-1
S86,1,3,3,1,DOWN,1
S86,2,3,3,1,RIGHT,-1
S86,2,4,3,1,DOWN,1
S86,3,4,3,1,DOWN,-1
S86,4,4,3,1,DOWN,-1
S86,5,4,3,1,DOWN,0
S86,1,4,3,1,RIGHT,-1
S86,1,5,3,1,RIGHT,4
S86,1,1,3,1,DOWN,1
S86,2,1,3,1,RIGHT,-1
S86,2,2,3,1,UP,-1
S86,1,2,3,1,LEFT,1
S86,1,1,3,1,RIGHT,-1
S86,1,2,3,1,UP,0
S86,5,2,3,1,UP,1
S86,4,2,3,1,UP,1
S86,3,2,3,1,RIGHT,-1
S86,3,3,3,1,UP,-1
S86,2,3,3,1,UP,-1
S86,1,3,3,1,DOWN,1
S86,2,3,3,1,DOWN,1
S86,3,3,3,1,UP,-1
S86,2,3,3,1,LEFT,1
S86,2,2,3,1,RIGHT,-1
S86,2,3,3,1,LEFT,1
S86,2,2,3,1,UP,-1
S86,1,2,3,1,UP,0
S86,5,2,3,1,RIGHT,-1
S86,5,3,3,1,RIGHT,-1
S86,5,4,3,1,UP,1
S86,4,4,3,1,RIGHT,-1
S86,4,5,3,1,LEFT,1
S86,4,4,3,1,RIGHT,-1
S86,4,5,3,1,LEFT,1
S86,4,4,3,1,DOWN,-1
S86,5,4,3,1,LEFT,1
S86,5,3,3,1,UP,1
S86,4,3,3,1,RIGHT,-1
S86,4,4,3,1,LEFT,1
S86,4,3,3,1,UP,1
S86,3,3,3,1,RIGHT,-1
S86,3,4,3,1,RIGHT,-1
S86,3,5,3,1,LEFT,1
S86,3,4,3,1,DOWN,-1
S86,4,4,3,1,UP,1
S86,3,4,3,1,LEFT,1
S86,3,3,3,1,RIGHT,-1
S86,3,4,3,1,UP,-1
S86,2,4,3,1,LEFT,1
S86,2,3,3,1,DOWN,1
S86,3,3,3,1,DOWN,-1
S86,4,3,3,1,LEFT,1
S86,4,2,3,1,DOWN,-1
S86,5,2,3,1,LEFT,1
S86,5,1,3,1,LEFT,-4
S86,5,5,3,1,UP,1
S86,4,5,3,1,DOWN,-1
S86,5,5,3,1,DOWN,0
S86,1,5,3,1,LEFT,1
S86,1,4,3,1,LEFT,1
S86,1,3,3,1,LEFT,1
S86,1,2,3,1,RIGHT,-1
S86,1,3,3,1,RIGHT,-1
S86,1,4,3,1,RIGHT,-1
S86,1,5,3,1,UP,0
S86,5,5,3,1,DOWN,0
S86,1,5,3,1,RIGHT,4
S86,1,1,3,1,RIGHT,-1
S86,1,2,3,1,RIGHT,-1
S86,1,3,3,1,LEFT,1
S86,1,2,3,1,UP,0
S86,5,2,3,1,LEFT,1
S86,5,1,3,1,LEFT,-4
S86,5,5,3,1,DOWN,0
S86,1,5,3,1,LEFT,1
S86,1,4,3,1,LEFT,1
S86,1,3,3,1,RIGHT,-1
S86,1,4,3,1,DOWN,1
S86,2,4,3,1,DOWN,1
S86,3,4,3,1,RIGHT,-1
S86,3,5,3,1,UP,-1
S86,2,5,3,1,UP,-1
S86,1,5,3,1,LEFT,1
S86,1,4,3,1,DOWN,1
S86,2,4,3,1,LEFT,1
S86,2,3,3,1,RIGHT,-1
S86,2,4,3,1,LEFT,1
S86,2,3,3,1,DOWN,1
S86,3,3,3,1,RIGHT,-1
S86,3,4,3,1,RIGHT,-1
S86,3,5,3,1,UP,-1
S86,2,5,3,1,DOWN,1
S86,3,5,3,1,DOWN,-1
S86,4,5,3,1,UP,1
S86,3,5,3,1,LEFT,1
S86,3,4,3,1,DOWN,-1
S86,4,4,3,1,DOWN,-1
S86,5,4,3,1,RIGHT,-1
S86,5,5,3,1,DOWN,0
S86,1,5,3,1,DOWN,1
S86,2,5,3,1,UP,-1
S86,1,5,3,1,RIGHT,4
S86,1,1,3,1,RIGHT,-1
S86,1,2,3,1,RIGHT,-1
S86,1,3,3,1,RIGHT,-1
S86,1,4,3,1,UP,0
S86,5,4,3,1,RIGHT,-1
S86,5,5,3,1,RIGHT,4
S86,5,1,3,1,RIGHT,-1
S86,5,2,3,1,LEFT,1
S86,5,1,3,1,UP,1
S86,4,1,3,1,LEFT,-4
S86,4,5,3,1,UP,1
S86,3,5,3,1,RIGHT,4
S87,5,4,4,1,RIGHT,-1
S87,5,5,4,1,DOWN,-2
S87,1,5,4,1,RIGHT,4
S87,1,1,4,1,LEFT,-4
S87,1,5,4,1,UP,2
S87,5,5,4,1,RIGHT,4
S87,5,1,4,1,LEFT,-4
S87,5,5,4,1,UP,1
S87,4,5,4,1,DOWN,-1
S87,5,5,4,1,RIGHT,4
S87,5,1,4,1,DOWN,-2
S87,1,1,4,1,RIGHT,-1
S87,1,2,4,1,LEFT,1
S87,1,1,4,1,DOWN,1
S87,2,1,4,1,RIGHT,-1
S87,2,2,4,1,LEFT,1
S87,2,1,4,1,RIGHT,-1
S87,2,2,4,1,LEFT,1
S87,2,1,4,1,UP,-1
S87,1,1,4,1,UP,2
S87,5,1,4,1,DOWN,-2
S87,1,1,4,1,RIGHT,-1
S87,1,2,4,1,RIGHT,-1
S87,1,3,4,1,RIGHT,-1
S87,1,4,4,1,LEFT,1
S87,1,3,4,1,DOWN,1
S87,2,3,4,1,RIGHT,-1
S87,2,4,4,1,LEFT,1
S87,2,3,4,1,LEFT,1
S87,2,2,4,1,RIGHT,-1
S87,2,3,4,1,UP,-1
S87,1,3,4,1,DOWN,1
S87,2,3,4,1,DOWN,1
S87,3,3,4,1,LEFT,1
S87,3,2,4,1,LEFT,1
S87,3,1,4,1,DOWN,1
S88,3,2,4,5,LEFT,-1
S88,3,1,4,5,LEFT,4
S88,3,5,4,5,DOWN,1
S89,1,1,2,1,DOWN,1
S90,2,2,1,4,UP,1
S90,1,2,1,4,UP,-4
S90,5,2,1,4,RIGHT,1
S90,5,3,1,4,DOWN,4
S90,1,3,1,4,UP,-4
S90,5,3,1,4,LEFT,-1
S90,5,2,1,4,RIGHT,1
S90,5,3,1,4,UP,1
S90,4,3,1,4,LEFT,-1
S90,4,2,1,4,RIGHT,1
S90,4,3,1,4,DOWN,-1
S90,5,3,1,4,LEFT,-1
S90,5,2,1,4,DOWN,4
S90,1,2,1,4,LEFT,-1
S90,1,1,1,4,LEFT,2
S90,1,5,1,4,RIGHT,-2
S90,1,1,1,4,UP,-4
S90,5,1,1,4,LEFT,2
S90,5,5,1,4,RIGHT,-2
S90,5,1,1,4,UP,1
S90,4,1,1,4,DOWN,-1
S90,5,1,1,4,LEFT,2
S90,5,5,1,4,LEFT,1
S90,5,4,1,4,LEFT,-1
S90,5,3,1,4,DOWN,4
S90,1,3,1,4,RIGHT,1
S91,3,2,2,3,LEFT,-1
S91,3,1,2,3,DOWN,-1
S91,4,1,2,3,DOWN,-1
S91,5,1,2,3,RIGHT,1
S91,5,2,2,3,RIGHT,1
S91,5,3,2,3,UP,1
S91,4,3,2,3,DOWN,-1
S91,5,3,2,3,DOWN,2
S91,1,3,2,3,DOWN,1
S92,5,1,4,2,DOWN,-2
S92,1,1,4,2,UP,2
S92,5,1,4,2,LEFT,-2
S92,5,5,4,2,UP,1
S92,4,5,4,2,UP,-1
S92,3,5,4,2,RIGHT,2
S92,3,1,4,2,UP,-1
S92,2,1,4,2,RIGHT,1
S92,2,2,4,2,RIGHT,-1
S92,2,3,4,2,LEFT,1
S92,2,2,4,2,RIGHT,-1
S92,2,3,4,2,RIGHT,-1
S92,2,4,4,2,UP,-1
S92,1,4,4,2,LEFT,1
S92,1,3,4,2,LEFT,1
S92,1,2,4,2,LEFT,-1
S92,1,1,4,2,RIGHT,1
S92,1,2,4,2,UP,2
S92,5,2,4,2,RIGHT,-1
S92,5,3,4,2,LEFT,1
S92,5,2,4,2,UP,1
S93,3,5,3,3,RIGHT,0
S93,3,1,3,3,RIGHT,1
S93,3,2,3,3,UP,-1
S93,2,2,3,3,UP,-1
S93,1,2,3,3,DOWN,1
S93,2,2,3,3,DOWN,1
S93,3,2,3,3,RIGHT,1
S94,3,4,2,3,DOWN,-1
S94,4,4,2,3,UP,1
S94,3,4,2,3,UP,1
S94,2,4,2,3,RIGHT,-1
S94,2,5,2,3,DOWN,-1
S94,3,5,2,3,DOWN,-1
S94,4,5,2,3,UP,1
S94,3,5,2,3,UP,1
S94,2,5,2,3,RIGHT,0
S94,2,1,2,3,RIGHT,1
S94,2,2,2,3,LEFT,-1
S94,2,1,2,3,LEFT,0
S94,2,5,2,3,UP,-1
S94,1,5,2,3,RIGHT,0
S94,1,1,2,3,DOWN,1
S94,2,1,2,3,DOWN,-1
S94,3,1,2,3,DOWN,-1
S94,4,1,2,3,DOWN,-1
S94,5,1,2,3,LEFT,0
S94,5,5,2,3,DOWN,2
S94,1,5,2,3,UP,-2
S94,5,5,2,3,RIGHT,0
S94,5,1,2,3,DOWN,2
S94,1,1,2,3,RIGHT,1
S94,1,2,2,3,DOWN,1
S94,2,2,2,3,LEFT,-1
S94,2,1,2,3,RIGHT,1
S94,2,2,2,3,DOWN,-1
S94,3,2,2,3,UP,1
S94,2,2,2,3,DOWN,-1
S94,3,2,2,3,LEFT,-1
S94,3,1,2,3,LEFT,0
S94,3,5,2,3,RIGHT,0
S94,3,1,2,3,DOWN,-1
S94,4,1,2,3,LEFT,0
S94,4,5,2,3,DOWN,-1
S94,5,5,2,3,RIGHT,0
S94,5,1,2,3,DOWN,2
S94,1,1,2,3,UP,-2
S94,5,1,2,3,UP,1
S94,4,1,2,3,DOWN,-1
S94,5,1,2,3,DOWN,2
S94,1,1,2,3,UP,-2
S94,5,1,2,3,LEFT,0
S94,5,5,2,3,DOWN,2
S94,1,5,2,3,LEFT,1
S94,1,4,2,3,UP,-2
S94,5,4,2,3,RIGHT,-1
S94,5,5,2,3,DOWN,2
S94,1,5,2,3,UP,-2
S94,5,5,2,3,RIGHT,0
S94,5,1,2,3,LEFT,0
S94,5,5,2,3,LEFT,1
S94,5,4,2,3,UP,1
S94,4,4,2,3,RIGHT,-1
S94,4,5,2,3,LEFT,1
S94,4,4,2,3,DOWN,-1
S94,5,4,2,3,LEFT,1
S94,5,3,2,3,DOWN,2
S94,1,3,2,3,UP,-2
S94,5,3,2,3,UP,1
S94,4,3,2,3,UP,1
S94,3,3,2,3,LEFT,-1
S94,3,2,2,3,UP,1
S94,2,2,2,3,DOWN,-1
S94,3,2,2,3,UP,1
S94,2,2,2,3,RIGHT,1
S95,3,1,1,1,RIGHT,-1
S95,3,2,1,1,RIGHT,-1
S95,3,3,1,1,UP,1
S95,2,3,1,1,UP,1
S95,1,3,1,1,LEFT,1
S95,1,2,1,1,UP,-4
S95,5,2,1,1,LEFT,1
S95,5,1,1,1,LEFT,-4
S95,5,5,1,1,UP,1
S95,4,5,1,1,DOWN,-1
S95,5,5,1,1,UP,1
S95,4,5,1,1,LEFT,1
S95,4,4,1,1,DOWN,-1
S95,5,4,1,1,RIGHT,-1
S95,5,5,1,1,UP,1
S95,4,5,1,1,RIGHT,4
S95,4,1,1,1,LEFT,-4
S95,4,5,1,1,RIGHT,4
S95,4,1,1,1,UP,1
S95,3,1,1,1,LEFT,-4
S95,3,5,1,1,DOWN,-1
S95,4,5,1,1,DOWN,-1
S95,5,5,1,1,UP,1
S95,4,5,1,1,RIGHT,4
S95,4,1,1,1,UP,1
S95,3,1,1,1,LEFT,-4
S95,3,5,1,1,RIGHT,4
S95,3,1,1,1,DOWN,-1
S95,4,1,1,1,DOWN,-1
S95,5,1,1,1,RIGHT,-1
S95,5,2,1,1,DOWN,4
S95,1,2,1,1,LEFT,1
S96,2,3,2,2,DOWN,-1
S96,3,3,2,2,DOWN,-1
S96,4,3,2,2,RIGHT,-1
S96,4,4,2,2,RIGHT,-1
S96,4,5,2,2,UP,1
S96,3,5,2,2,RIGHT,2
S96,3,1,2,2,DOWN,-1
S96,4,1,2,2,RIGHT,1
S96,4,2,2,2,LEFT,-1
S96,4,1,2,2,UP,1
S96,3,1,2,2,UP,1
S96,2,1,2,2,LEFT,-2
S96,2,5,2,2,DOWN,-1
S96,3,5,2,2,UP,1
S96,2,5,2,2,RIGHT,2
S96,2,1,2,2,UP,-1
S96,1,1,2,2,RIGHT,1
S96,1,2,2,2,RIGHT,-1
S96,1,3,2,2,LEFT,1
S96,1,2,2,2,UP,-2
S96,5,2,2,2,DOWN,2
S96,1,2,2,2,UP,-2
S96,5,2,2,2,LEFT,-1
S96,5,1,2,2,LEFT,-2
S96,5,5,2,2,DOWN,2
S96,1,5,2,2,DOWN,1
S96,2,5,2,2,RIGHT,2
S96,2,1,2,2,DOWN,-1
S96,3,1,2,2,DOWN,-1
S96,4,1,2,2,RIGHT,1
S96,4,2,2,2,LEFT,-1
S96,4,1,2,2,DOWN,-1
S96,5,1,2,2,UP,1
S96,4,1,2,2,DOWN,-1
S96,5,1,2,2,RIGHT,1
S96,5,2,2,2,UP,1
S96,4,2,2,2,LEFT,-1
S96,4,1,2,2,LEFT,-2
S96,4,5,2,2,UP,1
S96,3,5,2,2,RIGHT,2
S96,3,1,2,2,DOWN,-1
S96,4,1,2,2,UP,1
S96,3,1,2,2,RIGHT,1
S96,3,2,2,2,LEFT,-1
S96,3,1,2,2,RIGHT,1
S96,3,2,2,2,UP,1
S97,1,2,3,4,LEFT,-1
S97,1,1,3,4,LEFT,2
S97,1,5,3,4,RIGHT,-2
S97,1,1,3,4,RIGHT,1
S97,1,2,3,4,UP,0
S97,5,2,3,4,LEFT,-1
S97,5,1,3,4,RIGHT,1
S97,5,2,3,4,DOWN,0
S97,1,2,3,4,RIGHT,1
S97,1,3,3,4,RIGHT,1
S97,1,4,3,4,RIGHT,-1
S97,1,5,3,4,RIGHT,-2
S97,1,1,3,4,DOWN,1
S97,2,1,3,4,LEFT,2
S97,2,5,3,4,LEFT,1
S97,2,4,3,4,RIGHT,-1
S97,2,5,3,4,DOWN,1
S97,3,5,3,4,DOWN,-1
S97,4,5,3,4,LEFT,1
S97,4,4,3,4,LEFT,-1
S97,4,3,3,4,LEFT,-1
S97,4,2,3,4,DOWN,-1
S97,5,2,3,4,DOWN,0
S97,1,2,3,4,LEFT,-1
S97,1,1,3,4,LEFT,2
S97,1,5,3,4,LEFT,1
S97,1,4,3,4,RIGHT,-1
S97,1,5,3,4,DOWN,1
S97,2,5,3,4,RIGHT,-2
S97,2,1,3,4,RIGHT,1
S97,2,2,3,4,LEFT,-1
S97,2,1,3,4,LEFT,2
S97,2,5,3,4,LEFT,1
S97,2,4,3,4,DOWN,1
S98,4,3,3,1,LEFT,1
S98,4,2,3,1,RIGHT,-1
S98,4,3,3,1,LEFT,1
S98,4,2,3,1,DOWN,-1
S98,5,2,3,1,RIGHT,-1
S98,5,3,3,1,UP,1
S98,4,3,3,1,UP,1
S98,3,3,3,1,LEFT,1
S98,3,2,3,1,DOWN,-1
S98,4,2,3,1,LEFT,1
S98,4,1,3,1,RIGHT,-1
S98,4,2,3,1,DOWN,-1
S98,5,2,3,1,RIGHT,-1
S98,5,3,3,1,DOWN,0
S98,1,3,3,1,LEFT,1
S98,1,2,3,1,RIGHT,-1
S98,1,3,3,1,LEFT,1
S98,1,2,3,1,RIGHT,-1
S98,1,3,3,1,LEFT,1
S98,1,2,3,1,UP,0
S98,5,2,3,1,RIGHT,-1
S98,5,3,3,1,UP,1
S98,4,3,3,1,LEFT,1
S98,4,2,3,1,DOWN,-1
S98,5,2,3,1,DOWN,0
S98,1,2,3,1,LEFT,1
S98,1,1,3,1,DOWN,1
S98,2,1,3,1,DOWN,1
S99,2,1,1,2,DOWN,-1
S99,3,1,1,2,UP,1
S99,2,1,1,2,UP,1
S99,1,1,1,2,LEFT,-2
S99,1,5,1,2,UP,-4
S99,5,5,1,2,LEFT,1
S99,5,4,1,2,UP,1
S99,4,4,1,2,UP,1
S99,3,4,1,2,RIGHT,-1
S99,3,5,1,2,UP,1
S99,2,5,1,2,DOWN,-1
S99,3,5,1,2,LEFT,1
S99,3,4,1,2,LEFT,1
S99,3,3,1,2,RIGHT,-1
S99,3,4,1,2,LEFT,1
S99,3,3,1,2,RIGHT,-1
S99,3,4,1,2,RIGHT,-1
S99,3,5,1,2,UP,1
S99,2,5,1,2,UP,1
S99,1,5,1,2,RIGHT,2
S99,1,1,1,2,UP,-4
S99,5,1,1,2,LEFT,-2
S99,5,5,1,2,UP,1
S99,4,5,1,2,RIGHT,2
S99,4,1,1,2,DOWN,-1
S99,5,1,1,2,RIGHT,1
S99,5,2,1,2,UP,1
S99,4,2,1,2,DOWN,-1
S99,5,2,1,2,DOWN,4
S100,2,4,2,2,LEFT,1
